index,time:timestamp,org:resource,concept:name,case:concept:name,web_agent,IP,start_timestamp
3628,2017-01-17 05:59:01+00:00, FranklindRoosevelt , save , Learning.NodejsUpwork , repRev 1 by BaseUserMapping_333 2016/12/23 10:55:25 , 203.99.26.129 ,2017-01-17 05:59:01+00:00
3629,2017-01-17 06:04:48+00:00, IndiraGandhi , view , Learning.NodejsUpwork , Mozilla , 75.214.138.32 ,2017-01-17 06:04:48+00:00
3630,2017-01-17 06:10:41+00:00, PaulMccartney , edit , Learning.NodejsUpwork ,  , 228.130.64.41 ,2017-01-17 06:10:41+00:00
3631,2017-01-17 06:16:55+00:00, MartinlutherKing , save , Learning.NodejsUpwork , repRev 1 by BaseUserMapping_333 2016/12/23 11:03:03 , 243.57.27.87 ,2017-01-17 06:16:55+00:00
3632,2017-01-17 06:17:02+00:00, ThomasEdison , view , Learning.NodejsUpwork , Mozilla , 222.50.171.104 ,2017-01-17 06:17:02+00:00
3633,2017-01-17 06:30:23+00:00, MotherTeresa , edit , Learning.NodejsUpwork ,  , 226.223.113.236 ,2017-01-17 06:30:23+00:00
3634,2017-01-17 06:32:01+00:00, QueenVictoria , save , Learning.NodejsUpwork ,  , 155.248.2.129 ,2017-01-17 06:32:01+00:00
3635,2017-01-17 06:43:56+00:00, JkRowling , view , Learning.NodejsUpwork , Mozilla , 203.122.142.177 ,2017-01-17 06:43:56+00:00
3636,2017-01-17 06:51:52+00:00, DalaiLama , view , Dravate.WebHome , Mozilla , 176.162.80.71 ,2017-01-17 06:51:52+00:00
3637,2017-01-17 06:55:39+00:00, OprahWinfrey , view , Dravate.AegisIntructor , Mozilla (not exist) , 222.50.171.104 ,2017-01-17 06:55:39+00:00
3638,2017-01-17 06:58:31+00:00, MarilynMonroe , view , Dravate.AegisIntructor , Mozilla (not exist) , 146.20.0.193 ,2017-01-17 06:58:31+00:00
3639,2017-01-17 07:00:51+00:00, WaltDisney , edit , Dravate.AegisIntructor , (not exist) , 59.39.232.34 ,2017-01-17 07:00:51+00:00
3640,2017-01-17 07:11:07+00:00, WaltDisney , save , Dravate.AegisIntructor ,  , 30.170.118.172 ,2017-01-17 07:11:07+00:00
3641,2017-01-17 07:17:01+00:00, OprahWinfrey , view , Dravate.AegisIntructor , Mozilla , 30.170.118.172 ,2017-01-17 07:17:01+00:00
3642,2017-01-17 07:21:08+00:00, FranklindRoosevelt , edit , Dravate.AegisIntructor ,  , 131.33.83.174 ,2017-01-17 07:21:08+00:00
3643,2017-01-17 07:30:05+00:00, OprahWinfrey , save , Dravate.AegisIntructor , repRev 1 by BaseUserMapping_333 2016/12/24 05:48:45 , 75.214.138.32 ,2017-01-17 07:30:05+00:00
3644,2017-01-17 07:31:44+00:00, MotherTeresa , view , Dravate.AegisIntructor , Mozilla , 143.185.106.59 ,2017-01-17 07:31:44+00:00
3645,2017-01-17 07:35:45+00:00, MotherTeresa , view , Main.WebHome , Mozilla , 44.52.197.103 ,2017-01-17 07:35:45+00:00
3646,2017-01-17 07:47:44+00:00, ChristopherColumbus , view , Dravate.WebHome , Mozilla , 94.167.29.154 ,2017-01-17 07:47:44+00:00
3647,2017-01-17 07:56:23+00:00, GeorgeOrwell , view , Dravate.WishNewyear , Mozilla (not exist) , 51.83.20.63 ,2017-01-17 07:56:23+00:00
3648,2017-01-17 07:56:24+00:00, LudwigBeethoven , view , Dravate.WishNewyear , Mozilla (not exist) , 85.15.232.229 ,2017-01-17 07:56:24+00:00
3649,2017-01-17 08:00:45+00:00, BarackObama , edit , Dravate.WishNewyear , (not exist) , 253.111.182.73 ,2017-01-17 08:00:45+00:00
3650,2017-01-17 08:24:04+00:00, CharlesDarwin , save , Dravate.WishNewyear ,  , 236.2.41.221 ,2017-01-17 08:24:04+00:00
3651,2017-01-17 08:51:02+00:00, LeoTolstoy , view , Dravate.WishNewyear , Mozilla , 98.213.57.193 ,2017-01-17 08:51:02+00:00
3652,2017-01-17 08:57:51+00:00, FranklindRoosevelt , edit , Dravate.WishNewyear ,  , 123.2.24.119 ,2017-01-17 08:57:51+00:00
3653,2017-01-17 08:59:14+00:00, QueenElizabeth , save , Dravate.WishNewyear , repRev 1 by BaseUserMapping_333 2016/12/26 08:34:48 , 30.170.118.172 ,2017-01-17 08:59:14+00:00
3654,2017-01-17 09:02:41+00:00, MuhammadAli , view , Dravate.WishNewyear , Mozilla , 171.155.32.163 ,2017-01-17 09:02:41+00:00
3655,2017-01-17 09:03:32+00:00, MotherTeresa , edit , Dravate.WishNewyear ,  , 98.213.57.193 ,2017-01-17 09:03:32+00:00
3656,2017-01-17 09:19:31+00:00, ChristopherColumbus , save , Dravate.WishNewyear , repRev 1 by BaseUserMapping_333 2016/12/26 08:35:33 , 201.36.26.7 ,2017-01-17 09:19:31+00:00
3657,2017-01-17 09:22:49+00:00, ThomasEdison , view , Dravate.WishNewyear , Mozilla , 212.25.51.60 ,2017-01-17 09:22:49+00:00
3658,2017-01-17 09:29:40+00:00, ElvisPresley , edit , Dravate.WishNewyear ,  , 103.135.136.84 ,2017-01-17 09:29:40+00:00
3659,2017-01-17 09:40:50+00:00, MarilynMonroe , save , Dravate.WishNewyear , repRev 1 by BaseUserMapping_333 2016/12/26 08:37:30 , 111.84.19.172 ,2017-01-17 09:40:50+00:00
3660,2017-01-17 09:43:59+00:00, LeoTolstoy , view , Dravate.WishNewyear , Mozilla , 98.213.57.193 ,2017-01-17 09:43:59+00:00
3661,2017-01-17 09:45:36+00:00, MalcolmX , edit , Dravate.WishNewyear ,  , 86.136.47.118 ,2017-01-17 09:45:36+00:00
3662,2017-01-17 09:57:43+00:00, AbrahamLincoln , save , Dravate.WishNewyear , repRev 1 by BaseUserMapping_333 2016/12/26 09:34:27 , 208.194.107.58 ,2017-01-17 09:57:43+00:00
3663,2017-01-17 09:58:21+00:00, JohnfKennedy , view , Dravate.WishNewyear , Mozilla , 89.235.198.102 ,2017-01-17 09:58:21+00:00
3664,2017-01-17 09:59:24+00:00, MuhammadAli , edit , Dravate.WishNewyear ,  , 105.171.75.227 ,2017-01-17 09:59:24+00:00
3665,2017-01-17 10:01:45+00:00, JohnfKennedy , save , Dravate.WishNewyear , repRev 1 by BaseUserMapping_333 2016/12/26 09:39:18 , 111.177.131.198 ,2017-01-17 10:01:45+00:00
3666,2017-01-17 10:12:20+00:00, NeilArmstrong , view , Dravate.WishNewyear , Mozilla , 78.84.238.169 ,2017-01-17 10:12:20+00:00
3667,2017-01-17 10:13:24+00:00, MahatmaGandhi , edit , Dravate.WishNewyear ,  , 191.237.243.148 ,2017-01-17 10:13:24+00:00
3668,2017-01-17 10:21:42+00:00, QueenVictoria , save , Dravate.WishNewyear ,  , 148.66.190.228 ,2017-01-17 10:21:42+00:00
3669,2017-01-17 10:25:40+00:00, PeterSellers , view , Dravate.WishNewyear , Mozilla , 202.32.200.236 ,2017-01-17 10:25:40+00:00
3670,2017-01-17 10:47:48+00:00, ThomasEdison , view , Dravate.WishNewyear , Mozilla , 253.111.182.73 ,2017-01-17 10:47:48+00:00
3671,2017-01-17 10:52:28+00:00, PeterSellers , view , Dravate.WishNewyear , Mozilla , 235.40.131.35 ,2017-01-17 10:52:28+00:00
3672,2017-01-17 10:57:17+00:00, MartinlutherKing , view , Main.WebHome , Mozilla , 84.216.7.151 ,2017-01-17 10:57:17+00:00
3673,2017-01-17 11:03:24+00:00, LeonardodaVinci , view , Aegis.WebHome , Mozilla (web doesn't exist) , 120.169.185.88 ,2017-01-17 11:03:24+00:00
3674,2017-01-17 11:04:02+00:00, JohnfKennedy , view , TWiki.ManagingWebs , Mozilla , 145.191.99.234 ,2017-01-17 11:04:02+00:00
3675,2017-01-17 11:08:01+00:00, QueenVictoria , save , Aegis.WebPreferences ,  , 47.108.100.96 ,2017-01-17 11:08:01+00:00
3676,2017-01-17 11:24:55+00:00, DonaldTrump , createweb , Aegis , _default , 86.223.191.167 ,2017-01-17 11:24:55+00:00
3677,2017-01-17 11:49:41+00:00, JkRowling , view , Aegis.WebHome , Mozilla , 164.41.126.248 ,2017-01-17 11:49:41+00:00
3678,2017-01-17 11:58:33+00:00, MotherTeresa , view , Aegis.ContactDetails , Mozilla (not exist) , 207.166.14.189 ,2017-01-17 11:58:33+00:00
3679,2017-01-17 12:12:05+00:00, OprahWinfrey , view , Aegis.ContactDetails , Mozilla (not exist) , 179.218.4.87 ,2017-01-17 12:12:05+00:00
3680,2017-01-17 12:13:43+00:00, WinstonChurchill , edit , Aegis.ContactDetails , (not exist) , 228.173.210.41 ,2017-01-17 12:13:43+00:00
3681,2017-01-17 12:17:41+00:00, JkRowling , save , Aegis.ContactDetails ,  , 98.213.57.193 ,2017-01-17 12:17:41+00:00
3682,2017-01-17 12:31:31+00:00, IndiraGandhi , view , Aegis.ContactDetails , Mozilla , 144.249.99.41 ,2017-01-17 12:31:31+00:00
3683,2017-01-17 12:46:47+00:00, EvaPeron , edit , Aegis.ContactDetails ,  , 212.25.51.60 ,2017-01-17 12:46:47+00:00
3684,2017-01-17 12:46:51+00:00, NelsonMandela , save , Aegis.ContactDetails , repRev 1 by BaseUserMapping_333 2016/12/27 07:19:39 , 51.83.20.63 ,2017-01-17 12:46:51+00:00
3685,2017-01-17 12:49:38+00:00, BarackObama , view , Aegis.ContactDetails , Mozilla , 164.41.126.248 ,2017-01-17 12:49:38+00:00
3686,2017-01-17 12:59:01+00:00, AbrahamLincoln , edit , Aegis.ContactDetails ,  , 59.39.232.34 ,2017-01-17 12:59:01+00:00
3687,2017-01-17 13:01:30+00:00, ThomasEdison , save , Aegis.ContactDetails , repRev 1 by BaseUserMapping_333 2016/12/27 07:20:12 , 252.213.203.114 ,2017-01-17 13:01:30+00:00
3688,2017-01-17 13:04:57+00:00, LouisPasteur , view , Aegis.ContactDetails , Mozilla , 222.50.171.104 ,2017-01-17 13:04:57+00:00
3689,2017-01-17 13:06:02+00:00, EvaPeron , edit , Aegis.ContactDetails ,  , 78.84.238.169 ,2017-01-17 13:06:02+00:00
3690,2017-01-17 13:06:19+00:00, BarackObama , save , Aegis.ContactDetails , repRev 1 by BaseUserMapping_333 2016/12/27 07:20:32 , 226.223.113.236 ,2017-01-17 13:06:19+00:00
3691,2017-01-17 13:09:20+00:00, MarilynMonroe , view , Aegis.ContactDetails , Mozilla , 143.91.55.48 ,2017-01-17 13:09:20+00:00
3692,2017-01-17 13:14:34+00:00, BenazirBhutto , edit , Aegis.ContactDetails ,  , 202.32.200.236 ,2017-01-17 13:14:34+00:00
3693,2017-01-17 13:19:36+00:00, PabloPicasso , save , Aegis.ContactDetails , repRev 1 by BaseUserMapping_333 2016/12/27 07:22:04 , 80.150.2.195 ,2017-01-17 13:19:36+00:00
3694,2017-01-17 13:21:17+00:00, LudwigBeethoven , view , Aegis.ContactDetails , Mozilla , 192.211.124.125 ,2017-01-17 13:21:17+00:00
3695,2017-01-17 13:47:22+00:00, LudwigBeethoven , view , Aegis.PythonFordatascience , Mozilla (not exist) , 195.60.153.209 ,2017-01-17 13:47:22+00:00
3696,2017-01-17 13:53:14+00:00, MahatmaGandhi , view , Aegis.PythonFordatascience , Mozilla (not exist) , 84.216.7.151 ,2017-01-17 13:53:14+00:00
3697,2017-01-17 13:54:10+00:00, AbrahamLincoln , edit , Aegis.PythonFordatascience , (not exist) , 224.122.35.210 ,2017-01-17 13:54:10+00:00
3698,2017-01-17 13:59:03+00:00, JawaharlalNehru , save , Aegis.PythonFordatascience ,  , 96.170.252.122 ,2017-01-17 13:59:03+00:00
3699,2017-01-17 14:02:44+00:00, DonaldTrump , view , Aegis.PythonFordatascience , Mozilla , 75.214.138.32 ,2017-01-17 14:02:44+00:00
3700,2017-01-17 14:06:34+00:00, LeoTolstoy , edit , Aegis.PythonFordatascience ,  , 208.194.107.58 ,2017-01-17 14:06:34+00:00
3701,2017-01-17 14:14:02+00:00, MargaretThatcher , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 07:23:12 , 138.98.192.130 ,2017-01-17 14:14:02+00:00
3702,2017-01-17 14:21:20+00:00, LyndonJohnson , view , Aegis.PythonFordatascience , Mozilla , 72.120.101.54 ,2017-01-17 14:21:20+00:00
3703,2017-01-17 14:24:53+00:00, LouisPasteur , edit , Aegis.PythonFordatascience ,  , 239.195.244.190 ,2017-01-17 14:24:53+00:00
3704,2017-01-17 14:38:05+00:00, LudwigBeethoven , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 07:24:24 , 76.235.99.163 ,2017-01-17 14:38:05+00:00
3705,2017-01-17 14:43:46+00:00, BillGates , view , Aegis.PythonFordatascience , Mozilla , 80.150.2.195 ,2017-01-17 14:43:46+00:00
3706,2017-01-17 14:46:46+00:00, LudwigBeethoven , edit , Aegis.PythonFordatascience ,  , 203.99.26.129 ,2017-01-17 14:46:46+00:00
3707,2017-01-17 14:55:13+00:00, BarackObama , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 07:56:57 , 221.91.33.99 ,2017-01-17 14:55:13+00:00
3708,2017-01-17 14:55:30+00:00, ChristopherColumbus , view , Aegis.PythonFordatascience , Mozilla , 40.177.155.67 ,2017-01-17 14:55:30+00:00
3709,2017-01-17 14:59:55+00:00, PeterSellers , edit , Aegis.PythonFordatascience ,  , 103.135.136.84 ,2017-01-17 14:59:55+00:00
3710,2017-01-17 15:05:07+00:00, FranklindRoosevelt , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 07:58:09 , 208.194.107.58 ,2017-01-17 15:05:07+00:00
3711,2017-01-17 15:14:22+00:00, RichardBranson , view , Aegis.PythonFordatascience , Mozilla , 228.130.64.41 ,2017-01-17 15:14:22+00:00
3712,2017-01-17 15:20:13+00:00, VincentvanGogh , edit , Aegis.PythonFordatascience ,  , 131.33.83.174 ,2017-01-17 15:20:13+00:00
3713,2017-01-17 15:27:20+00:00, DesmondTutu , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 08:17:42 , 178.102.172.71 ,2017-01-17 15:27:20+00:00
3714,2017-01-17 15:28:27+00:00, JohnfKennedy , view , Aegis.PythonFordatascience , Mozilla , 97.51.168.65 ,2017-01-17 15:28:27+00:00
3715,2017-01-17 15:30:19+00:00, NeilArmstrong , view , Aegis.DataScience , Mozilla (not exist) , 75.214.138.32 ,2017-01-17 15:30:19+00:00
3716,2017-01-17 15:40:50+00:00, ThomasEdison , view , Aegis.DataScience , Mozilla (not exist) , 167.173.184.145 ,2017-01-17 15:40:50+00:00
3717,2017-01-17 15:48:36+00:00, PabloPicasso , edit , Aegis.DataScience , (not exist) , 107.175.97.53 ,2017-01-17 15:48:36+00:00
3718,2017-01-17 15:54:02+00:00, JawaharlalNehru , save , Aegis.DataScience ,  , 222.204.63.78 ,2017-01-17 15:54:02+00:00
3719,2017-01-17 15:57:10+00:00, ElvisPresley , view , Aegis.DataScience , Mozilla , 111.177.131.198 ,2017-01-17 15:57:10+00:00
3720,2017-01-17 15:58:37+00:00, ThomasEdison , edit , Aegis.DataScience ,  , 144.249.99.41 ,2017-01-17 15:58:37+00:00
3721,2017-01-17 16:19:45+00:00, ThomasEdison , save , Aegis.DataScience , repRev 1 by BaseUserMapping_333 2016/12/27 08:18:13 , 178.237.189.6 ,2017-01-17 16:19:45+00:00
3722,2017-01-17 16:34:03+00:00, FranklindRoosevelt , view , Aegis.DataScience , Mozilla , 107.175.97.53 ,2017-01-17 16:34:03+00:00
3723,2017-01-17 16:39:23+00:00, ElvisPresley , view , Aegis.WebHome , Mozilla , 120.69.75.202 ,2017-01-17 16:39:23+00:00
3724,2017-01-17 16:42:12+00:00, MalcolmX , view , Aegis.PythonFordatascience , Mozilla , 228.173.210.41 ,2017-01-17 16:42:12+00:00
3725,2017-01-17 16:42:17+00:00, MarilynMonroe , edit , Aegis.PythonFordatascience ,  , 75.131.65.209 ,2017-01-17 16:42:17+00:00
3726,2017-01-17 16:47:18+00:00, BillGates , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 08:27:29 , 143.185.106.59 ,2017-01-17 16:47:18+00:00
3727,2017-01-17 16:47:40+00:00, JawaharlalNehru , view , Aegis.PythonFordatascience , Mozilla , 75.214.138.32 ,2017-01-17 16:47:40+00:00
3728,2017-01-17 16:48:23+00:00, NeilArmstrong , edit , Aegis.PythonFordatascience ,  , 67.62.89.233 ,2017-01-17 16:48:23+00:00
3729,2017-01-17 16:58:26+00:00, ChristopherColumbus , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 08:35:14 , 176.162.80.71 ,2017-01-17 16:58:26+00:00
3730,2017-01-17 17:14:00+00:00, MikhailGorbachev , view , Aegis.PythonFordatascience , Mozilla , 239.195.244.190 ,2017-01-17 17:14:00+00:00
3731,2017-01-17 17:14:47+00:00, LeonardodaVinci , edit , Aegis.PythonFordatascience ,  , 139.44.179.69 ,2017-01-17 17:14:47+00:00
3732,2017-01-17 17:27:17+00:00, RosaParks , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 09:03:11 , 40.177.155.67 ,2017-01-17 17:27:17+00:00
3733,2017-01-17 17:36:22+00:00, AlbertEinstein , view , Aegis.PythonFordatascience , Mozilla , 228.87.151.113 ,2017-01-17 17:36:22+00:00
3734,2017-01-17 17:37:15+00:00, JawaharlalNehru , edit , Aegis.PythonFordatascience ,  , 192.211.124.125 ,2017-01-17 17:37:15+00:00
3735,2017-01-17 17:45:10+00:00, NeilArmstrong , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 09:03:35 , 160.37.237.251 ,2017-01-17 17:45:10+00:00
3736,2017-01-17 17:54:25+00:00, LouisPasteur , view , Aegis.PythonFordatascience , Mozilla , 155.248.2.129 ,2017-01-17 17:54:25+00:00
3737,2017-01-17 17:58:33+00:00, DalaiLama , edit , Aegis.PythonFordatascience ,  , 22.58.214.143 ,2017-01-17 17:58:33+00:00
3738,2017-01-17 17:59:34+00:00, QueenVictoria , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 09:47:14 , 221.91.33.99 ,2017-01-17 17:59:34+00:00
3739,2017-01-17 18:01:05+00:00, JkRowling , view , Aegis.PythonFordatascience , Mozilla , 172.216.204.7 ,2017-01-17 18:01:05+00:00
3740,2017-01-17 18:07:42+00:00, LeoTolstoy , edit , Aegis.PythonFordatascience ,  , 239.195.244.190 ,2017-01-17 18:07:42+00:00
3741,2017-01-17 18:10:05+00:00, LeoTolstoy , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 09:47:37 , 148.66.190.228 ,2017-01-17 18:10:05+00:00
3742,2017-01-17 18:14:11+00:00, DesmondTutu , view , Aegis.PythonFordatascience , Mozilla , 76.235.99.163 ,2017-01-17 18:14:11+00:00
3743,2017-01-17 18:20:38+00:00, QueenElizabeth , edit , Aegis.PythonFordatascience ,  , 120.69.75.202 ,2017-01-17 18:20:38+00:00
3744,2017-01-17 18:24:33+00:00, FranklindRoosevelt , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 09:47:55 , 40.177.155.67 ,2017-01-17 18:24:33+00:00
3745,2017-01-17 18:35:06+00:00, ElvisPresley , view , Aegis.PythonFordatascience , Mozilla , 191.237.243.148 ,2017-01-17 18:35:06+00:00
3746,2017-01-17 18:59:08+00:00, ElvisPresley , edit , Aegis.PythonFordatascience ,  , 19.220.148.132 ,2017-01-17 18:59:08+00:00
3747,2017-01-17 19:04:24+00:00, QueenElizabeth , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 10:20:49 , 45.47.246.39 ,2017-01-17 19:04:24+00:00
3748,2017-01-17 19:04:27+00:00, JohnmKeynes , view , Aegis.PythonFordatascience , Mozilla , 67.106.81.128 ,2017-01-17 19:04:27+00:00
3749,2017-01-17 19:10:54+00:00, MalcolmX , edit , Aegis.PythonFordatascience ,  , 176.162.80.71 ,2017-01-17 19:10:54+00:00
3750,2017-01-17 19:17:03+00:00, EvaPeron , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 10:24:16 , 86.136.47.118 ,2017-01-17 19:17:03+00:00
3751,2017-01-17 19:25:14+00:00, MarilynMonroe , view , Aegis.PythonFordatascience , Mozilla , 67.106.81.128 ,2017-01-17 19:25:14+00:00
3752,2017-01-17 19:32:23+00:00, MikhailGorbachev , edit , Aegis.PythonFordatascience ,  , 155.248.2.129 ,2017-01-17 19:32:23+00:00
3753,2017-01-17 19:49:46+00:00, BarackObama , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 10:25:39 , 76.235.99.163 ,2017-01-17 19:49:46+00:00
3754,2017-01-17 19:59:39+00:00, MarilynMonroe , view , Aegis.PythonFordatascience , Mozilla , 176.162.80.71 ,2017-01-17 19:59:39+00:00
3755,2017-01-17 20:17:47+00:00, JawaharlalNehru , edit , Aegis.PythonFordatascience ,  , 107.175.97.53 ,2017-01-17 20:17:47+00:00
3756,2017-01-17 20:35:26+00:00, NelsonMandela , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 10:27:11 , 103.135.136.84 ,2017-01-17 20:35:26+00:00
3757,2017-01-17 20:46:39+00:00, QueenElizabeth , view , Aegis.PythonFordatascience , Mozilla , 40.177.155.67 ,2017-01-17 20:46:39+00:00
3758,2017-01-17 20:50:23+00:00, IndiraGandhi , edit , Aegis.PythonFordatascience ,  , 202.32.200.236 ,2017-01-17 20:50:23+00:00
3759,2017-01-17 20:53:52+00:00, ElvisPresley , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 10:33:23 , 155.248.2.129 ,2017-01-17 20:53:52+00:00
3760,2017-01-17 20:58:57+00:00, LeonardodaVinci , view , Aegis.PythonFordatascience , Mozilla , 252.213.203.114 ,2017-01-17 20:58:57+00:00
3761,2017-01-17 21:02:00+00:00, DonaldTrump , edit , Aegis.PythonFordatascience ,  , 145.191.99.234 ,2017-01-17 21:02:00+00:00
3762,2017-01-17 21:02:35+00:00, MartinlutherKing , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 10:33:53 , 164.41.126.248 ,2017-01-17 21:02:35+00:00
3763,2017-01-17 21:09:56+00:00, JkRowling , view , Aegis.PythonFordatascience , Mozilla , 228.173.210.41 ,2017-01-17 21:09:56+00:00
3764,2017-01-17 21:23:36+00:00, MikhailGorbachev , edit , Aegis.PythonFordatascience ,  , 145.191.99.234 ,2017-01-17 21:23:36+00:00
3765,2017-01-17 21:26:33+00:00, AbrahamLincoln , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 10:35:23 , 59.39.232.34 ,2017-01-17 21:26:33+00:00
3766,2017-01-17 21:28:21+00:00, DesmondTutu , view , Aegis.PythonFordatascience , Mozilla , 111.177.131.198 ,2017-01-17 21:28:21+00:00
3767,2017-01-17 21:28:45+00:00, AlbertEinstein , edit , Aegis.PythonFordatascience ,  , 96.170.252.122 ,2017-01-17 21:28:45+00:00
3768,2017-01-17 21:34:06+00:00, PeterSellers , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 10:38:48 , 72.120.101.54 ,2017-01-17 21:34:06+00:00
3769,2017-01-17 21:34:11+00:00, MuhammadAli , view , Aegis.PythonFordatascience , Mozilla , 131.33.83.174 ,2017-01-17 21:34:11+00:00
3770,2017-01-17 21:39:19+00:00, LeonardodaVinci , edit , Aegis.PythonFordatascience ,  , 84.216.7.151 ,2017-01-17 21:39:19+00:00
3771,2017-01-17 21:44:42+00:00, RichardBranson , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 11:31:05 , 67.62.89.233 ,2017-01-17 21:44:42+00:00
3772,2017-01-17 21:48:52+00:00, BarackObama , view , Aegis.PythonFordatascience , Mozilla , 16.216.181.56 ,2017-01-17 21:48:52+00:00
3773,2017-01-17 21:51:34+00:00, VincentvanGogh , edit , Aegis.PythonFordatascience ,  , 67.62.89.233 ,2017-01-17 21:51:34+00:00
3774,2017-01-17 21:55:12+00:00, LeoTolstoy , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 11:35:20 , 80.150.2.195 ,2017-01-17 21:55:12+00:00
3775,2017-01-17 21:59:16+00:00, LyndonJohnson , view , Aegis.PythonFordatascience , Mozilla , 212.25.51.60 ,2017-01-17 21:59:16+00:00
3776,2017-01-17 22:00:41+00:00, LudwigBeethoven , edit , Aegis.PythonFordatascience ,  , 146.20.0.193 ,2017-01-17 22:00:41+00:00
3777,2017-01-17 22:01:43+00:00, QueenElizabeth , save , Aegis.PythonFordatascience , repRev 1 by BaseUserMapping_333 2016/12/27 11:37:42 , 105.171.75.227 ,2017-01-17 22:01:43+00:00
3778,2017-01-17 22:07:57+00:00, OprahWinfrey , view , Aegis.PythonFordatascience , Mozilla , 111.84.19.172 ,2017-01-17 22:07:57+00:00
3779,2017-01-17 22:08:10+00:00, AlbertEinstein , view , Aegis.WebHome , Mozilla , 94.167.29.154 ,2017-01-17 22:08:10+00:00
3780,2017-01-17 22:09:04+00:00, OprahWinfrey , view , Aegis.ContactDetails , Mozilla , 144.233.120.219 ,2017-01-17 22:09:04+00:00
3781,2017-01-17 22:12:29+00:00, LyndonJohnson , view , Aegis.DataScience , Mozilla , 226.223.113.236 ,2017-01-17 22:12:29+00:00
3782,2017-01-17 22:28:19+00:00, LudwigBeethoven , view , FacultyProfile.WebHome , Mozilla (web doesn't exist) , 139.44.179.69 ,2017-01-17 22:28:19+00:00
